Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,price_to_hp_ratio,mpg_ratio,anomaly_score,anomaly,anomaly_type
Mercedes-Benz,CL-Class,2012,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Large,Coupe,18,12,617,158700,311.1764705882353,1.5,-0.012989510115888336,1,High Price/HP Ratio
Mercedes-Benz,CL-Class,2012,premium unleaded (required),429.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Large,Coupe,24,15,617,114100,265.967365967366,1.6,0.0774652900759239,0,Normal
Mercedes-Benz,CL-Class,2012,premium unleaded (required),536.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,22,15,617,151500,282.64925373134326,1.4666666666666666,0.06359736056714227,0,Normal
Mercedes-Benz,CL-Class,2013,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,18,12,617,213200,343.317230273752,1.5,-0.053259853578918714,1,High Price/HP Ratio
Mercedes-Benz,CL-Class,2013,premium unleaded (required),536.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,22,15,617,153000,285.44776119402985,1.4666666666666666,0.06137470658097466,0,Normal
Mercedes-Benz,CL-Class,2013,premium unleaded (required),429.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Large,Coupe,24,15,617,115300,268.76456876456876,1.6,0.0772455560435526,0,Normal
Mercedes-Benz,CL-Class,2013,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Large,Coupe,18,12,617,160300,314.3137254901961,1.5,-0.014488949337124302,1,High Price/HP Ratio
Mercedes-Benz,CL-Class,2014,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,18,12,617,215500,347.02093397745574,1.5,-0.05298158049418167,1,High Price/HP Ratio
Mercedes-Benz,CL-Class,2014,premium unleaded (required),429.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Large,Coupe,24,15,617,116600,271.79487179487177,1.6,0.07768492501795182,0,Normal
Mercedes-Benz,CL-Class,2014,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Large,Coupe,18,12,617,162000,317.6470588235294,1.5,-0.013308495297435052,1,High Price/HP Ratio
Mercedes-Benz,CL-Class,2014,premium unleaded (required),536.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,22,15,617,154600,288.43283582089555,1.4666666666666666,0.06137470658097466,0,Normal
Mercedes-Benz,CLA-Class,2015,premium unleaded (required),208.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,38,26,617,31500,151.44230769230768,1.4615384615384615,0.15235931780707634,0,Normal
Mercedes-Benz,CLA-Class,2015,premium unleaded (required),208.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Luxury,Midsize,Sedan,32,24,617,33500,161.05769230769232,1.3333333333333333,0.18127933769413007,0,Normal
Mercedes-Benz,CLA-Class,2015,premium unleaded (required),355.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,31,23,617,48500,136.61971830985917,1.3478260869565217,0.13666741803729354,0,Normal
Mercedes-Benz,CLA-Class,2016,premium unleaded (required),208.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,38,26,617,32050,154.08653846153845,1.4615384615384615,0.15310225924121407,0,Normal
Mercedes-Benz,CLA-Class,2016,premium unleaded (required),375.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,31,23,617,49500,132.0,1.3478260869565217,0.13160110815307502,0,Normal
Mercedes-Benz,CLA-Class,2016,premium unleaded (required),208.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Luxury,Midsize,Sedan,33,24,617,34050,163.70192307692307,1.375,0.17875141504397568,0,Normal
Mercedes-Benz,CLA-Class,2017,premium unleaded (required),208.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,38,26,617,32400,155.76923076923077,1.4615384615384615,0.15310225924121407,0,Normal
Mercedes-Benz,CLA-Class,2017,premium unleaded (required),208.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,32,23,617,34400,165.3846153846154,1.391304347826087,0.17967015852723606,0,Normal
Mercedes-Benz,CLA-Class,2017,premium unleaded (required),375.0,4.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,30,23,617,49950,133.2,1.3043478260869565,0.13192369442927243,0,Normal
Acura,CL,2001,premium unleaded (required),225.0,6.0,AUTOMATIC,front wheel drive,2.0,Luxury,Midsize,Coupe,27,17,204,29980,133.24444444444444,1.588235294117647,0.16632932698452985,0,Normal
Acura,CL,2001,premium unleaded (required),225.0,6.0,AUTOMATIC,front wheel drive,2.0,Luxury,Midsize,Coupe,27,17,204,27980,124.35555555555555,1.588235294117647,0.16542007477971743,0,Normal
Acura,CL,2002,premium unleaded (required),225.0,6.0,AUTOMATIC,front wheel drive,2.0,Luxury,Midsize,Coupe,27,17,204,28030,124.57777777777778,1.588235294117647,0.16542007477971743,0,Normal
Acura,CL,2002,premium unleaded (required),225.0,6.0,AUTOMATIC,front wheel drive,2.0,Luxury,Midsize,Coupe,27,17,204,30030,133.46666666666667,1.588235294117647,0.16663572454634346,0,Normal
Acura,CL,2003,premium unleaded (required),260.0,6.0,MANUAL,front wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Coupe,26,17,204,32700,125.76923076923077,1.5294117647058822,0.1838618719000314,0,Normal
Acura,CL,2003,premium unleaded (required),260.0,6.0,AUTOMATIC,front wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Coupe,27,17,204,30550,117.5,1.588235294117647,0.16441343484875337,0,Normal
Acura,CL,2003,premium unleaded (required),225.0,6.0,AUTOMATIC,front wheel drive,2.0,Luxury,Midsize,Coupe,27,17,204,30350,134.88888888888889,1.588235294117647,0.16663572454634346,0,Normal
Acura,CL,2003,premium unleaded (required),225.0,6.0,AUTOMATIC,front wheel drive,2.0,Luxury,Midsize,Coupe,27,17,204,28200,125.33333333333333,1.588235294117647,0.16542007477971743,0,Normal
Acura,CL,2003,premium unleaded (required),260.0,6.0,MANUAL,front wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Coupe,26,17,204,30550,117.5,1.5294117647058822,0.1820748108180455,0,Normal
Chevrolet,Classic,2004,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,31,22,1385,19505,139.32142857142858,1.4090909090909092,0.17470025004253448,0,Normal
Chevrolet,Classic,2005,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,31,22,1385,19690,140.64285714285714,1.4090909090909092,0.17470025004253448,0,Normal
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),268.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,25,17,617,54200,202.23880597014926,1.4705882352941178,0.17197189024733917,0,Normal
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),475.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,18,12,617,89200,187.78947368421052,1.5,0.09436857745787242,0,Normal
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),268.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Coupe,25,17,617,46200,172.38805970149255,1.4705882352941178,0.19172621779858812,0,Normal
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),382.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,22,15,617,62900,164.65968586387436,1.4666666666666666,0.15803732299536832,0,Normal
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),382.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,22,15,617,54900,143.717277486911,1.4666666666666666,0.16307921121489005,0,Normal
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),268.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Coupe,25,17,617,46450,173.32089552238807,1.4705882352941178,0.19172621779858812,0,Normal
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),382.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,22,15,617,55150,144.3717277486911,1.4666666666666666,0.16307921121489005,0,Normal
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),500.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,19,12,617,135000,270.0,1.5833333333333333,0.0584769903168989,0,Normal
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),382.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,21,15,617,63200,165.44502617801047,1.4,0.1570235372144318,0,Normal
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),475.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,18,12,617,89500,188.42105263157896,1.5,0.09436857745787242,0,Normal
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),268.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,25,17,617,54500,203.3582089552239,1.4705882352941178,0.17053321911475433,0,Normal
Mercedes-Benz,CLK-Class,2009,premium unleaded (required),268.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,25,17,617,56100,209.32835820895522,1.4705882352941178,0.16958395227842443,0,Normal
Mercedes-Benz,CLK-Class,2009,premium unleaded (required),382.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Convertible,21,15,617,64800,169.63350785340313,1.4,0.1532527459646506,0,Normal
Mercedes-Benz,CLK-Class,2009,premium unleaded (required),382.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,22,15,617,56800,148.6910994764398,1.4666666666666666,0.1633678596760147,0,Normal
Mercedes-Benz,CLK-Class,2009,premium unleaded (required),268.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,25,17,617,48100,179.47761194029852,1.4705882352941178,0.18771523919545308,0,Normal
Mercedes-Benz,CLS-Class,2015,premium unleaded (required),402.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,26,17,617,73200,182.08955223880596,1.5294117647058822,0.12788238174060773,0,Normal
Mercedes-Benz,CLS-Class,2015,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,16,617,106550,184.66204506065858,1.375,0.07854876375455572,0,Normal
Mercedes-Benz,CLS-Class,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,30,20,617,65990,200.5775075987842,1.5,0.14673707563994792,0,Normal
Mercedes-Benz,CLS-Class,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,28,20,617,68490,208.17629179331308,1.4,0.15802983354308986,0,Normal
Mercedes-Benz,CLS-Class,2015,premium unleaded (required),402.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,24,17,617,75700,188.3084577114428,1.411764705882353,0.13942815220924265,0,Normal
Mercedes-Benz,CLS-Class,2016,premium unleaded (required),329.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,30,20,617,66900,203.3434650455927,1.5,0.14486978283205704,0,Normal
Mercedes-Benz,CLS-Class,2016,premium unleaded (required),329.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,19,617,69400,210.94224924012158,1.368421052631579,0.162100606981054,0,Normal
Mercedes-Benz,CLS-Class,2016,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,16,617,107800,186.82842287694973,1.375,0.07823024931569894,0,Normal
Mercedes-Benz,CLS-Class,2016,premium unleaded (required),402.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,25,17,617,76600,190.54726368159203,1.4705882352941178,0.13728036489635748,0,Normal
Mercedes-Benz,CLS-Class,2016,premium unleaded (required),402.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,26,17,617,74100,184.32835820895522,1.5294117647058822,0.12807928080110587,0,Normal
Mercedes-Benz,CLS-Class,2017,premium unleaded (required),402.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,26,18,617,74850,186.19402985074626,1.4444444444444444,0.13179193832507025,0,Normal
Mercedes-Benz,CLS-Class,2017,premium unleaded (required),402.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,25,17,617,77350,192.4129353233831,1.4705882352941178,0.1339750606847624,0,Normal
Mercedes-Benz,CLS-Class,2017,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,16,617,108900,188.73483535528595,1.375,0.07554950229547464,0,Normal
Chevrolet,Cobalt,2008,regular unleaded,148.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,33,24,1385,14410,97.36486486486487,1.375,0.1470336330283049,0,Normal
Chevrolet,Cobalt,2008,regular unleaded,148.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,33,24,1385,15120,102.16216216216216,1.375,0.15461271683148153,0,Normal
Chevrolet,Cobalt,2008,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,30,22,1385,22335,85.90384615384616,1.3636363636363635,0.14981503035491517,0,Normal
Chevrolet,Cobalt,2008,regular unleaded,148.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,33,24,1385,14410,97.36486486486487,1.375,0.1470336330283049,0,Normal
Chevrolet,Cobalt,2008,regular unleaded,173.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,32,22,1385,19695,113.84393063583815,1.4545454545454546,0.176327874791672,0,Normal
Chevrolet,Cobalt,2008,regular unleaded,148.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,33,24,1385,15120,102.16216216216216,1.375,0.15461271683148153,0,Normal
Chevrolet,Cobalt,2008,regular unleaded,173.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,22,1385,19695,113.84393063583815,1.4545454545454546,0.176327874791672,0,Normal
Chevrolet,Cobalt,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,35,25,1385,16460,106.19354838709677,1.4,0.14823411811912152,0,Normal
Chevrolet,Cobalt,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,35,25,1385,15660,101.03225806451613,1.4,0.14369090054352496,0,Normal
Chevrolet,Cobalt,2009,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,30,22,1385,23425,90.09615384615384,1.3636363636363635,0.1561916228737507,0,Normal
Chevrolet,Cobalt,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,35,25,1385,15660,101.03225806451613,1.4,0.14369090054352496,0,Normal
Chevrolet,Cobalt,2009,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Compact,Sedan,30,22,1385,23425,90.09615384615384,1.3636363636363635,0.1561916228737507,0,Normal
Chevrolet,Cobalt,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,37,25,1385,14990,96.70967741935483,1.48,0.12377703265349477,0,Normal
Chevrolet,Cobalt,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,37,25,1385,14990,96.70967741935483,1.48,0.12377703265349477,0,Normal
Chevrolet,Cobalt,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,35,25,1385,16460,106.19354838709677,1.4,0.14823411811912152,0,Normal
Chevrolet,Cobalt,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,37,25,1385,15670,101.09677419354838,1.48,0.1306113947509328,0,Normal
Chevrolet,Cobalt,2010,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,30,22,1385,24535,94.36538461538461,1.3636363636363635,0.15813433775453095,0,Normal
Chevrolet,Cobalt,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,37,25,1385,14990,96.70967741935483,1.48,0.12377703265349477,0,Normal
Chevrolet,Cobalt,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,37,25,1385,16470,106.25806451612904,1.48,0.13502864383358637,0,Normal
Chevrolet,Cobalt,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,37,25,1385,14990,96.70967741935483,1.48,0.12377703265349477,0,Normal
Chevrolet,Cobalt,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,37,25,1385,16470,106.25806451612904,1.48,0.13502864383358637,0,Normal
Chevrolet,Cobalt,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,37,25,1385,15670,101.09677419354838,1.48,0.1306113947509328,0,Normal
Chevrolet,Colorado,2012,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Performance,Compact,Crew Cab Pickup,20,14,1385,28340,94.46666666666667,1.4285714285714286,0.14768652474990668,0,Normal
Chevrolet,Colorado,2012,regular unleaded,242.0,5.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,23,17,1385,29480,121.81818181818181,1.3529411764705883,0.18316481740773694,0,Normal
Chevrolet,Colorado,2012,regular unleaded,185.0,4.0,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,24,18,1385,23030,124.48648648648648,1.3333333333333333,0.1798831531356469,0,Normal
Chevrolet,Colorado,2012,regular unleaded,185.0,4.0,MANUAL,four wheel drive,2.0,,Compact,Regular Cab Pickup,24,18,1385,20980,113.4054054054054,1.3333333333333333,0.17836645060646167,0,Normal
Chevrolet,Colorado,2012,regular unleaded,242.0,5.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,16,1385,30320,125.2892561983471,1.3125,0.17835463120038003,0,Normal
Chevrolet,Colorado,2012,regular unleaded,242.0,5.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,17,1385,26160,108.09917355371901,1.3529411764705883,0.17495310612495335,0,Normal
Chevrolet,Colorado,2012,regular unleaded,242.0,5.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,23,17,1385,27490,113.59504132231405,1.3529411764705883,0.1805160692451906,0,Normal
Chevrolet,Colorado,2012,regular unleaded,185.0,4.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,25,18,1385,22955,124.08108108108108,1.3888888888888888,0.1816958191834514,0,Normal
Chevrolet,Colorado,2012,regular unleaded,185.0,4.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,25,18,1385,19730,106.64864864864865,1.3888888888888888,0.16969141831857054,0,Normal
Chevrolet,Colorado,2012,regular unleaded,185.0,4.0,AUTOMATIC,four wheel drive,2.0,,Compact,Regular Cab Pickup,23,17,1385,24440,132.1081081081081,1.3529411764705883,0.17712098326776277,0,Normal
Chevrolet,Colorado,2012,regular unleaded,185.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,25,18,1385,17475,94.45945945945945,1.3888888888888888,0.15441926485083984,0,Normal
Chevrolet,Colorado,2012,regular unleaded,185.0,4.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,25,18,1385,24285,131.27027027027026,1.3888888888888888,0.1815817765906313,0,Normal
Chevrolet,Colorado,2012,regular unleaded,185.0,4.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,23,17,1385,26620,143.8918918918919,1.3529411764705883,0.17690439519999313,0,Normal
Chevrolet,Colorado,2012,regular unleaded,185.0,4.0,AUTOMATIC,rear wheel drive,2.0,,Compact,Regular Cab Pickup,25,18,1385,20370,110.10810810810811,1.3888888888888888,0.17718966247118262,0,Normal
Chevrolet,Colorado,2012,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Performance,Compact,Extended Cab Pickup,20,14,1385,27010,90.03333333333333,1.4285714285714286,0.1446577913118159,0,Normal
Chevrolet,Colorado,2012,regular unleaded,242.0,5.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,16,1385,28460,117.60330578512396,1.3125,0.17504608803270555,0,Normal
Chevrolet,Colorado,2015,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,25,19,1385,29220,146.1,1.3157894736842106,0.18672689291493288,0,Normal
Chevrolet,Colorado,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,27,20,1385,29550,147.75,1.35,0.18716052646183085,0,Normal
Chevrolet,Colorado,2015,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,26,18,1385,25850,84.75409836065573,1.4444444444444444,0.174059793487566,0,Normal
Chevrolet,Colorado,2015,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,26,18,1385,28630,93.8688524590164,1.4444444444444444,0.18038717996613618,0,Normal
Chevrolet,Colorado,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,27,20,1385,27110,135.55,1.35,0.18782933663191115,0,Normal
Chevrolet,Colorado,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,27,20,1385,24330,121.65,1.35,0.18716133059904727,0,Normal
Chevrolet,Colorado,2015,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,25,19,1385,26885,134.425,1.3157894736842106,0.18683969980146992,0,Normal
Chevrolet,Colorado,2015,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,24,17,1385,30005,98.37704918032787,1.411764705882353,0.1878204307495681,0,Normal
